Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/12 08:09,2952,80C905A50,15,803DE4A90,216375.47,Yen,216375.47,Yen,ACH,1
2022/09/02 17:58,70,1004288E8,32814,80C1ECDB0,21908.98,Mexican Peso,21908.98,Mexican Peso,Cheque,0
2022/09/06 02:35,21258,800DC04D0,213704,80952A160,561.31,US Dollar,561.31,US Dollar,Cheque,0
2022/09/03 10:02,210,8096FDB40,225454,809E6A4D0,23996.36,Canadian Dollar,23996.36,Canadian Dollar,Cash,0
2022/09/07 22:20,16678,8064D8A90,118180,8070AA370,10379.9,Ruble,10379.9,Ruble,Credit Card,0
2022/09/04 15:49,22775,80233D430,16011,80C54A430,84.03,Euro,84.03,Euro,Cash,0
2022/09/07 07:10,11056,80157E940,139793,80EB1AA20,18932676.59,Swiss Franc,18932676.59,Swiss Franc,ACH,1
2022/09/05 05:08,21615,8036AE1C0,112931,805D4C850,564572.32,Rupee,564572.32,Rupee,ACH,1
2022/09/03 16:53,1024,800A483E0,8771,80C6F48A0,15140.2,US Dollar,15140.2,US Dollar,ACH,1
2022/09/06 14:59,45701,810D1F7C0,43849,810D1E790,7449.44,Shekel,7449.44,Shekel,ACH,0
2022/09/13 13:23,23833,80197C0D0,12,8006757B0,7112.28,Euro,7112.28,Euro,ACH,1
2022/09/06 14:13,32564,80CBFA4B0,28,80CBF6040,156145.88,Mexican Peso,156145.88,Mexican Peso,ACH,0
2022/09/05 16:23,27,80BEBC020,27,80C18BEC0,35978.22,Mexican Peso,35978.22,Mexican Peso,Cheque,0
2022/09/06 03:06,70,100428660,53160,813908380,1617.25,US Dollar,1617.25,US Dollar,Cheque,1
2022/09/06 05:06,26024,8078816C0,10,80E9E2F40,416.28,US Dollar,416.28,US Dollar,Cheque,0
2022/09/02 09:28,21918,80DC9CE70,210829,80DCA1F70,32224.6,Euro,32224.6,Euro,Cheque,1
2022/09/05 00:19,14277,81028A0F0,218202,8079B5730,61.38,Euro,61.38,Euro,Credit Card,0
2022/09/10 22:49,214615,805A3CBF0,135490,813251980,13284.39,US Dollar,13284.39,US Dollar,Wire,0
2022/09/09 19:26,27,80B7C83A0,32564,80C64FFB0,56280.14,Mexican Peso,56280.14,Mexican Peso,Credit Card,0
2022/09/09 21:27,21258,800A2B060,21258,800A2B060,50.97,Euro,59.73,US Dollar,ACH,0
2022/09/01 07:21,70,1004286A8,16418,811ACAB40,1051.3,Euro,1051.3,Euro,Cash,0
2022/09/08 23:52,23,80005FD30,22,800141D00,750.58,Euro,750.58,Euro,Cash,0
2022/09/12 16:44,11,80027BDE0,11,8001D5B50,16902.4,Euro,16902.4,Euro,ACH,1
2022/09/06 05:19,70,1004286A8,17321,805C92710,1799.6,Euro,1799.6,Euro,Cash,0
2022/09/03 12:25,11296,8057C8C60,14433,8057C8ED0,1951.16,US Dollar,1951.16,US Dollar,ACH,1
2022/09/08 22:23,18460,804BF2400,223240,80E750BA0,955.82,Euro,955.82,Euro,Credit Card,0
2022/09/05 14:56,19329,805A91C10,113744,810183CE0,6814.89,US Dollar,6814.89,US Dollar,ACH,1
2022/09/03 10:29,18819,811CB8EA0,46537,8144AF7B0,172.34,US Dollar,172.34,US Dollar,Credit Card,0
2022/09/10 04:18,211075,8086F0560,15723,8086F06A0,3313.56,US Dollar,3313.56,US Dollar,ACH,1
2022/09/05 03:27,10057,803B711E0,110057,803B724F0,214749.87,Yen,214749.87,Yen,Cheque,0
2022/09/09 01:34,142950,80FE224C0,43049,810250C80,274.99,Shekel,274.99,Shekel,ACH,0
2022/09/04 18:06,243897,810354560,142950,810355FD0,28114.07,Shekel,28114.07,Shekel,ACH,1
2022/09/10 00:29,19,80A23E4A0,27621,80A23F1F0,6031.08,Australian Dollar,6031.08,Australian Dollar,ACH,1
2022/09/04 15:46,70,1004286A8,2915,802F36550,230.77,Euro,230.77,Euro,Cheque,1
2022/09/07 16:46,3,8031DDC20,3,8031DDC20,733.55,Swiss Franc,5369.39,Yuan,ACH,0
2022/09/09 07:44,12381,8037CD2D0,1729,805A27960,343.83,US Dollar,343.83,US Dollar,Credit Card,0
2022/09/07 04:17,20,800061E50,22,8001A6870,13673.72,Euro,13673.72,Euro,ACH,1
2022/09/04 18:00,10642,80553EB70,20898,80E490EF0,37.09,US Dollar,37.09,US Dollar,Cash,0
2022/09/04 18:25,21745,803366440,213737,8055F7FF0,794068.8,Rupee,794068.8,Rupee,ACH,1
2022/09/09 07:18,116,8000CC490,116,80DBD8DC0,109647.78,Swiss Franc,109647.78,Swiss Franc,Cheque,0
2022/09/09 00:14,120292,807C4AF00,21568,808825010,585.81,UK Pound,585.81,UK Pound,Wire,0
2022/09/05 06:56,1853,802C4DC60,17246,812B95EC0,162.06,US Dollar,162.06,US Dollar,Cheque,0
2022/09/07 12:37,28627,80429A600,27920,8069ABBB0,987.88,Euro,987.88,Euro,Cheque,0
2022/09/02 01:53,11657,8009D1ED0,121415,80C5F1370,561.92,Euro,561.92,Euro,Credit Card,0
2022/09/01 19:37,21550,802668B40,21550,802668B40,7.61,US Dollar,7.61,US Dollar,Reinvestment,0
2022/09/02 19:41,10,8061A7990,16792,8062A6DC0,48549.12,Ruble,48549.12,Ruble,Cheque,0
2022/09/08 10:57,3,802166980,3,802166980,61.31,US Dollar,410.61,Yuan,ACH,0
2022/09/01 21:16,111425,807192D30,14387,807192E20,4448.97,US Dollar,4448.97,US Dollar,ACH,1
2022/09/10 15:10,14254,8086EB930,24779,8093195F0,23824.68,Canadian Dollar,23824.68,Canadian Dollar,ACH,1
2022/09/04 00:11,908,804FF0E70,2053,80544A3F0,40485.8,US Dollar,40485.8,US Dollar,Cheque,0
2022/09/02 20:15,25075,80245B990,1068,808FB1430,2543.83,US Dollar,2543.83,US Dollar,Credit Card,0
2022/09/05 11:33,10,80CE458F0,211,80D6F5D80,8018.39,Brazil Real,8018.39,Brazil Real,Credit Card,0
2022/09/02 13:20,339685,80F691390,240304,80F72AB60,103.52,Swiss Franc,103.52,Swiss Franc,ACH,0
2022/09/12 02:19,131086,80C1843D0,25534,8096EC6D0,2211.21,Canadian Dollar,2211.21,Canadian Dollar,ACH,1
2022/09/09 14:17,13554,8018BB080,20,8001B7DB0,3959.45,Euro,3959.45,Euro,ACH,1
2022/09/06 03:43,21611,8041C26C0,211050,81007E2E0,3985.72,US Dollar,3985.72,US Dollar,Cheque,0
2022/09/01 00:13,1,800DCF170,21940,80DFDC710,24070.23,US Dollar,24070.23,US Dollar,Cheque,0
2022/09/05 23:39,211,80A740290,6,80A9EE8F0,120.69,Australian Dollar,120.69,Australian Dollar,Credit Card,0
2022/09/01 11:17,134920,80D614E30,134920,80D614E30,438727.53,Brazil Real,438727.53,Brazil Real,Reinvestment,0
2022/09/03 07:32,14011,80203E1D0,1547,803E8F7B0,10845.66,Euro,10845.66,Euro,Cheque,0
2022/09/05 17:37,10,80010A2C0,14549,807A65870,3279525.41,US Dollar,3279525.41,US Dollar,Cash,0
2022/09/01 03:24,70,100428738,24,803CD14B0,170985.24,Yen,170985.24,Yen,Cheque,1
2022/09/07 16:51,222,800051110,119,811A783A0,91.77,Saudi Riyal,91.77,Saudi Riyal,ACH,0
2022/09/02 10:12,1665,8086C6190,29292,814753640,10320481.26,US Dollar,10320481.26,US Dollar,ACH,0
2022/09/06 01:36,119,811C597B0,48309,811C599A0,25546149.73,Saudi Riyal,25546149.73,Saudi Riyal,ACH,1
2022/09/08 13:06,11056,800D890C0,151338,813F0FF00,86.57,Euro,86.57,Euro,Credit Card,0
2022/09/07 12:22,43049,80FDE1940,217,81000B430,4289.24,Shekel,4289.24,Shekel,Cash,0
2022/09/05 03:07,13184,804F476C0,213005,80501E410,503350.19,Rupee,503350.19,Rupee,Credit Card,0
2022/09/02 07:37,115700,80B3E96E0,14099,801F8CCB0,17684.19,US Dollar,17684.19,US Dollar,ACH,1
2022/09/02 12:06,14,810A51B50,147402,8119EFC30,23953.92,Shekel,23953.92,Shekel,Cash,0
2022/09/02 17:55,22,80030CC80,1502,800E79AE0,5331.65,Euro,5331.65,Euro,ACH,1
2022/09/05 06:35,10,80CF26D30,110,80CFBF660,2164.56,Brazil Real,2164.56,Brazil Real,Cash,0
2022/09/09 04:12,320974,807B8A6E0,3698,807B8FE40,45.44,US Dollar,45.44,US Dollar,Cheque,0
2022/09/04 14:46,23,8001D7610,1362,8001ECD70,3757.42,US Dollar,3757.42,US Dollar,ACH,1
2022/09/07 23:22,11657,8009D6850,16254,802BF99D0,1071.95,Euro,1071.95,Euro,Cash,0
2022/09/08 18:50,21258,8040DC2D0,110603,8040DC320,4917.8,US Dollar,4917.8,US Dollar,ACH,1
2022/09/08 02:44,70,100428660,1124,80087FCB0,167.72,US Dollar,167.72,US Dollar,Cheque,1
2022/09/04 19:24,23691,802EBD3D0,23691,803959FF0,31.24,Euro,31.24,Euro,Cheque,0
2022/09/01 08:35,70,100428660,17327,803217370,162.83,US Dollar,162.83,US Dollar,Cheque,1
2022/09/09 13:23,113,80FD5D360,217,80FE13530,350.87,Shekel,350.87,Shekel,Cheque,0
2022/09/08 18:30,70,100428660,513,8012299F0,780.04,US Dollar,780.04,US Dollar,Cheque,0
2022/09/02 13:13,148348,81235EE30,48308,811ED7DF0,11495.93,Saudi Riyal,11495.93,Saudi Riyal,ACH,1
2022/09/06 10:26,15643,80B6323D0,27684,80B635080,1775.87,Euro,1775.87,Euro,ACH,1
2022/09/07 12:52,119,811B6E2B0,223,8119F8CC0,38666.29,Saudi Riyal,38666.29,Saudi Riyal,ACH,1
2022/09/01 00:25,214,8094AFE10,25202,8096FB350,2938852.38,Canadian Dollar,2938852.38,Canadian Dollar,ACH,0
2022/09/04 10:52,20486,807EF78D0,27637,803B7F120,157841439.31,US Dollar,157841439.31,US Dollar,ACH,1
2022/09/04 11:09,12,80026DD70,11,800065CB0,11349.2,Euro,11349.2,Euro,ACH,1
2022/09/07 11:30,70,100428660,1467,800265A20,208.15,US Dollar,208.15,US Dollar,Cheque,1
2022/09/07 22:13,11974,800BD8970,1588,80729BBE0,34.66,US Dollar,34.66,US Dollar,Cheque,0
2022/09/06 10:23,21749,8012BCDA0,17769,813652B20,0.27,Euro,0.27,Euro,ACH,0
2022/09/11 17:56,9571,80E72DC60,225263,80E6BFD50,12588.2,US Dollar,12588.2,US Dollar,ACH,1
2022/09/01 00:17,113,80FDFAE40,14,8105FE6E0,91199.61,Shekel,91199.61,Shekel,Credit Card,0
2022/09/07 09:35,70,1004287C8,219562,8073EEAB0,17143.28,Ruble,17143.28,Ruble,Cheque,0
2022/09/03 18:42,12,800FC3BD0,1457,800FBDF50,485.26,US Dollar,485.26,US Dollar,ACH,0
2022/09/01 05:03,1068,8011B5BB0,22828,8011B37F0,4037.41,US Dollar,4037.41,US Dollar,ACH,0
2022/09/01 06:31,14011,80681D590,38713,8110EA3F0,202.86,Euro,202.86,Euro,Credit Card,0
2022/09/08 12:34,70,100428930,235580,80CF24C20,1784124.99,Brazil Real,1784124.99,Brazil Real,Cash,0
2022/09/05 01:06,2467,80151D070,17615,80491ABA0,6.09,Euro,6.09,Euro,Credit Card,0
2022/09/01 00:21,22828,80221BD40,22828,80221BD40,17.08,US Dollar,17.08,US Dollar,Reinvestment,0
2022/09/06 02:40,70,100428660,513,805235490,10034.05,US Dollar,10034.05,US Dollar,Cheque,1
2022/09/10 17:44,1,8001BA930,22,8000EE420,12675.54,Euro,12675.54,Euro,ACH,1
2022/09/06 22:17,3881,806517760,23691,8065180D0,3970.13,Euro,3970.13,Euro,ACH,1
2022/09/08 21:35,795,801621A20,12803,805C5C050,624.65,US Dollar,624.65,US Dollar,Cheque,0
2022/09/08 18:15,3051,8019FB2B0,1688,80338E050,11776.7,US Dollar,11776.7,US Dollar,Cheque,0
2022/09/07 17:01,23,8090760D0,20727,80912A850,18712.07,Euro,18712.07,Euro,Credit Card,0
2022/09/01 04:18,217950,80A658320,217950,80A658320,10391.66,Euro,10391.66,Euro,Reinvestment,0
2022/09/02 04:43,346064,81314F010,227786,813153290,243.52,US Dollar,243.52,US Dollar,ACH,0
2022/09/07 09:08,111141,807C03B20,908,800AC3850,20674.41,US Dollar,20674.41,US Dollar,ACH,1
2022/09/01 02:32,17708,80E382630,17708,80E382630,546174.62,US Dollar,546174.62,US Dollar,Reinvestment,0
2022/09/05 13:10,70,100428660,2627,80146F360,355.35,US Dollar,355.35,US Dollar,Cheque,0
2022/09/12 12:28,24,803D94320,1601,80340DCF0,13561.88,US Dollar,13561.88,US Dollar,ACH,1
2022/09/04 09:43,19329,805A91C10,26302,809CDB340,7550.94,Canadian Dollar,7550.94,Canadian Dollar,ACH,1
2022/09/01 00:26,11318,801DB0E60,11318,801DB0E60,13.72,US Dollar,13.72,US Dollar,Reinvestment,0
2022/09/06 10:09,153502,814375BF1,153502,814375BF1,0.191614,Bitcoin,0.191614,Bitcoin,Bitcoin,0
2022/09/09 05:03,70,100428810,220541,80BEA8980,3282381.37,UK Pound,3282381.37,UK Pound,Cash,0
2022/09/08 17:12,23344,803EADB10,229620,80B265820,2453.33,Euro,2453.33,Euro,Cheque,0
2022/09/01 00:23,2947,802E98AD0,2947,802E98AD0,37363.58,US Dollar,37363.58,US Dollar,Reinvestment,0
2022/09/02 23:39,336090,80D27A360,11107,80D27A920,613.56,US Dollar,613.56,US Dollar,ACH,0
2022/09/08 05:19,2824,801DAF060,17400,80DFAB280,12817.1,US Dollar,12817.1,US Dollar,ACH,1
2022/09/10 00:12,21918,800C64C00,215242,807C8F6C0,10.72,Euro,10.72,Euro,Credit Card,0
2022/09/02 05:20,3489,802D34B40,23,804879C20,1930.43,Euro,1930.43,Euro,Cheque,0
2022/09/06 08:23,15916,802B34670,21550,802B43100,1405.66,US Dollar,1405.66,US Dollar,ACH,1
2022/09/10 22:18,24963,8027F3130,111326,80B634060,187.29,Euro,187.29,Euro,Cheque,0
2022/09/10 00:15,153502,8140DB811,154662,814630F41,0.011562,Bitcoin,0.011562,Bitcoin,Bitcoin,0
2022/09/08 14:14,130169,810C91D80,16136,81362A640,89.55,US Dollar,89.55,US Dollar,ACH,0
2022/09/01 08:42,14433,807CBB290,132306,80E9CDDE0,1243.99,US Dollar,1243.99,US Dollar,Cash,0
2022/09/07 11:02,26174,8098EF8C0,210,8099F95E0,34071807.02,Canadian Dollar,34071807.02,Canadian Dollar,ACH,0
2022/09/07 23:54,27621,80A856930,28222,80A856A20,5532.67,Australian Dollar,5532.67,Australian Dollar,ACH,1
2022/09/04 17:45,6030,80256BE70,14290,803BD6FA0,2009.96,Euro,2009.96,Euro,Credit Card,0
2022/09/06 16:41,2591,800285510,22,800285560,3724.73,Euro,3724.73,Euro,ACH,1
2022/09/09 07:36,11,800B6AB80,24963,8041C4CE0,347.49,Euro,347.49,Euro,ACH,0
2022/09/10 15:59,701,8006DA510,1588,8006E6380,610.97,US Dollar,610.97,US Dollar,ACH,1
2022/09/03 05:03,29089,80AAEC3B0,12803,812A5ADB0,29.09,US Dollar,29.09,US Dollar,Credit Card,0
2022/09/08 21:13,28,80B72AF30,27,80B7BF6E0,6312.95,Mexican Peso,6312.95,Mexican Peso,Cash,0
2022/09/02 04:28,70,100428660,228634,80FC09D60,19770.66,US Dollar,19770.66,US Dollar,Credit Card,0
2022/09/01 09:10,16,8049B6CE0,112064,804BC2CD0,5682766.01,Rupee,5682766.01,Rupee,Cash,0
2022/09/07 04:43,120627,808FEF9B0,17748,80F2A2D60,269046.59,US Dollar,269046.59,US Dollar,ACH,0
2022/09/05 04:45,70,100428660,11405,800C42880,328.71,US Dollar,328.71,US Dollar,Cheque,0
2022/09/03 09:10,116904,806D648A0,16792,806DE34B0,248482.33,Ruble,248482.33,Ruble,ACH,1
2022/09/11 08:28,13862,8078765D0,210829,80DFF8490,5690.39,Euro,5690.39,Euro,ACH,1
2022/09/01 09:22,40836,80F6B88B0,16606,8064545E0,11800.69,US Dollar,11800.69,US Dollar,ACH,1
2022/09/02 12:35,1665,800CC5C50,16418,8102EEC90,98558.71,Euro,98558.71,Euro,Wire,0
2022/09/01 00:26,29279,8129D2410,29279,8129D2410,277441.08,US Dollar,277441.08,US Dollar,Reinvestment,0
2022/09/01 16:34,12,8001A8460,1674,800A748E0,170.85,US Dollar,170.85,US Dollar,Cheque,0
2022/09/08 17:35,1411,80147FFD0,17907,80C15D300,228.61,US Dollar,228.61,US Dollar,Credit Card,0
2022/09/01 15:53,11318,8011AB110,12,8011B4A60,327.52,US Dollar,327.52,US Dollar,ACH,1
2022/09/07 01:02,1729,8011890E0,28800,80330B420,2489.08,US Dollar,2489.08,US Dollar,Credit Card,0
2022/09/05 16:40,70,100428930,134976,80D61AF60,1559.58,Brazil Real,1559.58,Brazil Real,Cheque,1
2022/09/01 00:00,1688,8013DF9C0,1588,805A04980,13959.41,US Dollar,13959.41,US Dollar,Cheque,0
2022/09/01 00:18,9691,811981040,29788,80B0F6090,4.37,Yuan,4.37,Yuan,Credit Card,0
2022/09/05 15:02,226925,80BD5D6F0,7042,803173180,10931.26,US Dollar,10931.26,US Dollar,ACH,1
2022/09/03 05:27,117907,813EDE5F0,146122,813EDEDA0,3773.31,Euro,3773.31,Euro,ACH,1
2022/09/07 11:21,1853,80419C290,21611,8041A4DD0,4252.56,US Dollar,4252.56,US Dollar,ACH,0
2022/09/02 18:46,238845,80E235110,116,80E235160,3342.98,Swiss Franc,3342.98,Swiss Franc,ACH,1
2022/09/10 14:20,16418,8029585D0,232335,80BCB7E50,77.79,Euro,77.79,Euro,ACH,0
2022/09/06 13:49,210617,808432530,27684,808432580,1221.41,Euro,1221.41,Euro,ACH,1
2022/09/14 17:54,150240,812D22980,48309,811C599A0,60777.8,Saudi Riyal,60777.8,Saudi Riyal,ACH,1
2022/09/05 03:26,70,100428660,17907,807B27240,16783.12,US Dollar,16783.12,US Dollar,Cash,1
2022/09/01 12:53,217125,806B44910,118202,806E54B00,10392.4,Ruble,10392.4,Ruble,ACH,0
2022/09/02 11:42,213,80909D2B0,214,8090E3020,39.51,Canadian Dollar,39.51,Canadian Dollar,Credit Card,0
2022/09/02 12:03,120292,8083E7570,222773,80880D290,364.92,UK Pound,364.92,UK Pound,Cheque,0
2022/09/04 05:31,5175,8024F0E20,5175,8024F0E20,103.12,Canadian Dollar,66.71,Euro,ACH,0
2022/09/06 08:00,221527,807F69EF0,225263,80A383540,13721.54,US Dollar,13721.54,US Dollar,Cheque,0
2022/09/03 13:35,16649,80614A030,10404,807AD0240,15963.96,Euro,15963.96,Euro,ACH,1
2022/09/01 19:19,9,80008B680,28,8060E8660,89031.73,Ruble,89031.73,Ruble,Cheque,0
2022/09/01 03:29,8354,8055759F0,117453,8081E2160,2139.65,US Dollar,2139.65,US Dollar,Cash,0
2022/09/01 23:04,1655,8023B0A20,1655,8023B0A20,713.56,Euro,713.56,Euro,Reinvestment,0
2022/09/05 12:22,121303,80BDDEE60,1686,80113D5D0,6377.86,US Dollar,6377.86,US Dollar,ACH,1
2022/09/04 00:24,213,809CD9130,24779,809311650,19.68,Canadian Dollar,19.68,Canadian Dollar,Credit Card,0
2022/09/08 03:28,70,1004286A8,27920,804B708E0,268.33,Euro,268.33,Euro,Cheque,1
2022/09/09 05:45,21745,80482E150,8823,80B4F2DC0,4292.34,Euro,4292.34,Euro,Cheque,0
2022/09/10 18:45,242782,810B180C0,1047,8130E3920,0.71,US Dollar,0.71,US Dollar,ACH,0
2022/09/06 17:19,228009,80A2A5D10,1547,8028F2650,7567.54,Euro,7567.54,Euro,ACH,1
2022/09/01 00:16,6,804CF2A10,6,804CF2A10,969.2,Rupee,969.2,Rupee,Reinvestment,0
2022/09/09 14:21,2843,801F694E0,701,8004257C0,485.3,US Dollar,485.3,US Dollar,ACH,1
2022/09/09 06:17,125699,80A3EBB50,215266,80A3F2250,4570.65,US Dollar,4570.65,US Dollar,ACH,1
2022/09/08 02:13,5,800093C80,5,808406960,12340.9,UK Pound,12340.9,UK Pound,ACH,1
2022/09/05 18:25,13145,8015AFB90,132445,810489FD0,2321.99,US Dollar,2321.99,US Dollar,Credit Card,0
2022/09/02 08:38,225,8134316B1,225,8134316B1,0.000224,Bitcoin,0.000224,Bitcoin,Bitcoin,0
2022/09/02 17:18,111631,80A38F130,27920,811B0AE50,4958.17,Euro,4958.17,Euro,ACH,1
2022/09/02 08:55,3335,8023BE2B0,23525,8023BEF70,3459.31,Euro,3459.31,Euro,ACH,1
2022/09/07 23:04,13157,80C58A930,14629,81223EC20,12220.73,Rupee,12220.73,Rupee,Credit Card,0
2022/09/06 13:00,113523,8054100E0,12,80C9A5530,255663.67,Mexican Peso,255663.67,Mexican Peso,ACH,1
2022/09/05 22:43,24,803828A70,9679,8039E1100,629.02,Yen,629.02,Yen,ACH,0
2022/09/04 06:51,138395,80E5029E0,239453,80E502A80,3822.55,Swiss Franc,3822.55,Swiss Franc,ACH,0
2022/09/02 08:30,13554,801B35FD0,47886,813E60280,1719.18,Euro,1719.18,Euro,Cash,0
2022/09/01 18:31,1674,800463A60,1674,800463A60,135.43,Euro,158.69,US Dollar,ACH,0
2022/09/08 03:09,70,100428810,22541,80892F9B0,201.36,UK Pound,201.36,UK Pound,Credit Card,1
2022/09/08 02:52,70,1004287C8,16678,806371FB0,42839.07,Ruble,42839.07,Ruble,Credit Card,0
2022/09/01 03:50,212,8080F27C0,7,80876C3F0,183.11,UK Pound,183.11,UK Pound,Cheque,0
2022/09/06 19:22,4523,801BCE220,701,8013F0350,17842.65,US Dollar,17842.65,US Dollar,ACH,1
2022/09/02 04:35,1292,800194E00,10,8002C4370,31339.85,US Dollar,31339.85,US Dollar,Cheque,0
2022/09/02 00:01,17729,808384740,2845,802321000,6.56,US Dollar,6.56,US Dollar,Credit Card,0
2022/09/08 16:13,212818,804A8A480,12,80C5C01D0,56897.95,Mexican Peso,56897.95,Mexican Peso,ACH,1
2022/09/04 23:30,70,1004286A8,2467,801673D30,76260.59,Euro,76260.59,Euro,Cheque,1
2022/09/08 23:28,70,1004286A8,12004,801B08870,120.1,Euro,120.1,Euro,Cheque,0
2022/09/07 14:28,14804,805B7A330,12446,805BF60C0,5.65,US Dollar,5.65,US Dollar,Wire,0
2022/09/02 08:10,1688,80AC93A30,236684,80D7F5060,2791.87,US Dollar,2791.87,US Dollar,Cheque,0
2022/09/01 00:07,212789,804A98A10,112497,804ABC6F0,107942.55,Rupee,107942.55,Rupee,Cheque,0
2022/09/07 13:19,8771,804EB49F0,8771,804EB49F0,270588625.58,Rupee,3684284.97,US Dollar,ACH,0
2022/09/03 12:21,71,804BCE9C0,71,804BCEA10,687004.05,Rupee,687004.05,Rupee,ACH,1
2022/09/09 04:42,243947,8100BF3A0,142836,810CCF8B0,4636.99,Shekel,4636.99,Shekel,Cash,0
2022/09/08 13:24,16,8049B2B70,13184,804F36C50,112003.84,Rupee,112003.84,Rupee,Cash,0
2022/09/01 03:39,70,100428660,122151,808E5E2E0,423.18,US Dollar,423.18,US Dollar,Cheque,1
2022/09/06 20:57,132499,80D55CE90,222,811A6A5C0,50002.88,Saudi Riyal,50002.88,Saudi Riyal,Cheque,0
2022/09/08 11:21,29685,803DEC750,11157,809A67AB0,78845.42,US Dollar,78845.42,US Dollar,Cheque,0
2022/09/07 01:10,6276,802E389A0,19890,808E3D880,27843.83,US Dollar,27843.83,US Dollar,Cheque,0
2022/09/08 20:53,10,80AACE280,1674,80AE39430,201.81,US Dollar,201.81,US Dollar,Wire,0
2022/09/06 15:29,217496,806AF5350,217496,8064A3340,23026.17,Ruble,23026.17,Ruble,Credit Card,0
2022/09/05 02:00,10,800F1CDB0,18679,80EC89370,79.38,US Dollar,79.38,US Dollar,Credit Card,0
2022/09/02 05:08,24941,809305B70,19,8093070F0,276.29,Canadian Dollar,276.29,Canadian Dollar,ACH,1
2022/09/01 07:43,15,814065011,126,814603AC1,58.878952,Bitcoin,58.878952,Bitcoin,Bitcoin,0
2022/09/02 14:56,121415,80D2537C0,135981,80F984C70,14250.95,US Dollar,14250.95,US Dollar,ACH,1
2022/09/07 16:08,11,80027C890,22758,80103E9F0,110.72,Euro,110.72,Euro,Wire,0
2022/09/02 15:44,70,100428660,4403,8021B66B0,11874.96,US Dollar,11874.96,US Dollar,Credit Card,0
2022/09/02 18:59,2915,800D6D810,8888,8048DD550,21469.71,Euro,21469.71,Euro,Credit Card,0
2022/09/05 18:45,18617,809A0D2D0,22205,80A39FCB0,417.24,US Dollar,417.24,US Dollar,Credit Card,0
2022/09/07 18:01,23,80005FD30,22,8001243A0,215.43,Euro,215.43,Euro,Credit Card,0
2022/09/01 23:45,410,800559620,23,8013319A0,113720.05,Euro,113720.05,Euro,Cheque,0
2022/09/09 10:46,26463,802A955C0,3881,8052A6DF0,1468.52,Euro,1468.52,Euro,Credit Card,0
2022/09/10 22:17,14433,807FF7150,13917,807FF74B0,1027.3,US Dollar,1027.3,US Dollar,ACH,1
2022/09/09 00:51,12,80024F810,1292,800260000,63.57,US Dollar,63.57,US Dollar,Cheque,0
2022/09/09 09:22,70,100428858,226735,809D18570,125.24,Canadian Dollar,125.24,Canadian Dollar,Cheque,0
2022/09/09 22:31,2591,800E6EE10,31253,8133EC360,3298.78,Euro,3298.78,Euro,Credit Card,0
2022/09/01 03:16,2843,801A165F0,3149,802134BF0,16.98,US Dollar,16.98,US Dollar,ACH,0
2022/09/06 04:54,14663,80DE805E0,20861,812726B00,8134.1,Euro,8134.1,Euro,Cheque,0
2022/09/06 10:03,1674,8055105D0,19329,805510670,3435.65,US Dollar,3435.65,US Dollar,ACH,1
2022/09/01 07:35,23402,80702E4F0,23402,80702E4F0,20.96,US Dollar,20.96,US Dollar,Reinvestment,0
2022/09/09 09:05,325012,8095BB510,70,100428858,273.05,Canadian Dollar,273.05,Canadian Dollar,Cash,0
2022/09/05 22:00,70,1004288A0,28317,80A7B4060,635.74,Australian Dollar,635.74,Australian Dollar,Cash,0
2022/09/14 15:14,21745,80E40C5F0,29404,8041A3440,5681.73,US Dollar,5681.73,US Dollar,ACH,1
2022/09/01 16:30,11642,808E1B810,20898,80B3A5D80,12758.74,US Dollar,12758.74,US Dollar,Cheque,0
2022/09/01 12:45,3,802FED6F0,140522,811B4DAC0,10688.15,Yuan,10688.15,Yuan,Credit Card,0
2022/09/09 08:01,70,100428858,24856,809179610,2347.0,Canadian Dollar,2347.0,Canadian Dollar,Cheque,1
2022/09/09 21:04,14290,8081710C0,11657,808171160,2412.92,Euro,2412.92,Euro,ACH,1
2022/09/02 21:35,21813,810412ED0,49750,81297E130,97.13,US Dollar,97.13,US Dollar,Cash,0
2022/09/06 09:27,1068,80348E920,3242,801A06BB0,6114.24,US Dollar,6114.24,US Dollar,ACH,1
2022/09/08 03:10,11405,8008BDC80,1124,8008BDDC0,1540.76,US Dollar,1540.76,US Dollar,ACH,1
2022/09/02 04:42,15980,80247FC80,10,8024B6FB0,132.79,US Dollar,132.79,US Dollar,ACH,0
2022/09/06 17:46,12,8000EE640,20,800394B10,2694.95,Euro,2694.95,Euro,ACH,0
2022/09/02 11:44,211,80A24F9F0,28611,80A705FD0,69205.35,Australian Dollar,69205.35,Australian Dollar,Cheque,0
2022/09/01 01:17,125575,809EA5E80,125575,809EA5E80,11.47,Canadian Dollar,11.47,Canadian Dollar,Reinvestment,0
2022/09/06 00:02,22422,8084563E0,21568,808AA3460,24.98,UK Pound,24.98,UK Pound,Credit Card,0
2022/09/10 20:44,27,80A429B80,214,80A429E90,56471.09,Mexican Peso,56471.09,Mexican Peso,ACH,1
2022/09/01 01:42,9665,80A3D4970,9665,80A3D4970,1349.81,Yen,1349.81,Yen,Reinvestment,0
